,Row Id,Sequence #,Account Id,Server Time,Unit Time,Latitude,Longitude,Driver Name,Event Name,Raw Event,GPS Speed,ECU Speed,Address,Landmark ID,Satellites,Distance,HDOP,VDOP,RSSI,Engine Hours,Engine Hours + Off,ECU Engine Hours,ECU Engine Hours + Off,Engine Odometer,Engine Odometer + Off,ECU Engine Odometer,ECU Engine Odometer + Off,Battery Level,Raw Data
829,1771984178000,220,26305,2026/02/24 20:49:39,2026/02/24 20:49:38,3.4626266956329346,-76.48019409179688,,Motion,02-M,29.21,,"Calle 73, Perímetro Urbano Santiago de Cali, Valle del Cauca, 100001, Colombia",,14,6.6,,,,0,0,0,0,20.0,20.0,0,0,95,272702004900dc08694870627247104e002602250149389e4f7544dcf598c2ad9b5d400470000b8008050100951bff400000007db30564001e000004b00000000010f280000000ffd5
830,1771984148000,219,26305,2026/02/24 20:49:09,2026/02/24 20:49:08,3.458768606185913,-76.48108673095703,,Motion,02-M,29.21,,"Calle 73, Perímetro Urbano Santiago de Cali, Valle del Cauca, 100001, Colombia",,14,6.3,,,,0,0,0,0,19.7,19.7,0,0,95,272702004900db08694870627247104e002602250149089ed7734451f698c2775c5d400470000f8008050100951bff400000007bfa04b4001e000004b00000000010f280000000ffd5
831,1771984118000,218,26305,2026/02/24 20:48:42,2026/02/24 20:48:38,3.455305576324463,-76.4819107055664,,Motion,02-M,32.32,,"Calle 73, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760015, Colombia",,14,6.0,,,,0,0,0,0,19.5,19.5,0,0,95,272702004900da08694870627247104e00260225014838395c7544bdf698c2ba235d400520000c8008050100951bff400000007a6e0524001e000004b00000000010f280000000ffd5
832,1771984088000,217,26305,2026/02/24 20:48:12,2026/02/24 20:48:08,3.451801061630249,-76.48265838623047,,Motion,02-M,14.29,,"Calle 73, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760015, Colombia",,14,5.8,,,,0,0,0,0,19.2,19.2,0,0,95,272702004900d908694870627247104e00260225014808b4e074441ff798c24fea5c400230015f8008040090951bff4000000078de0644001e000004b00000000010f280000000ffd5
833,1771984057000,216,26305,2026/02/24 20:47:38,2026/02/24 20:47:37,3.450648784637451,-76.47956848144531,,Motion,02-M,13.67,,"Calle 78, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760015, Colombia",,14,5.6,,,,0,0,0,0,19.0,19.0,0,0,95,272702004900d808694870627247104e0026022501473756fe72448af598c26ed75c40022001298008040090951bff4000000077650644001e000004b00000000010f280000000ffd5
834,1771984027000,215,26305,2026/02/24 20:47:08,2026/02/24 20:47:07,3.4507923126220703,-76.47578430175781,,Motion,02-M,37.91,,"Carrera 8, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760015, Colombia",,14,5.3,,,,0,0,0,0,18.7,18.7,0,0,95,272702004900d708694870627247104e00260225014707df0776449af398c2c8d95c400610010a8008040050951bff4000000075b80644001e000004b00000000010f280000000ffd5
835,1771983998000,214,26305,2026/02/24 20:46:38,2026/02/24 20:46:38,3.4499282836914062,-76.47144317626953,,Motion,02-M,37.29,,"Carrera 8, Candelaria, Valle del Cauca, 760015, Colombia",,14,5.0,,,,0,0,0,0,18.39,18.39,0,0,95,272702004900d608694870627247104e0026022501463898d6734461f198c2a0cb5c40060001248008040050951cff4000000073c20644001e000004b00000000010f280000000ffd5
836,1771983967000,213,26305,2026/02/24 20:46:38,2026/02/24 20:46:07,3.448837757110596,-76.46670532226562,,Motion,02-M,36.05,,"Carrera 8, Candelaria, Valle del Cauca, 760015, Colombia",,14,4.7,,,,0,0,0,0,18.1,18.1,0,0,95,272702004900d50869487062724710ce0026022501460752b07444f4ee98c2c2b95c400580011a0008040080951cff4000000071a404f4001e000004b00000000010f280000000ffd5
837,1771983937000,212,26305,2026/02/24 20:45:38,2026/02/24 20:45:37,3.4460561275482178,-76.4636459350586,,Motion,02-M,31.7,,"Carrera 8, Candelaria, Valle del Cauca, 760015, Colombia",,14,4.4,,,,0,0,0,0,17.8,17.8,0,0,95,272702004900d408694870627247104e00260225014537fc09754463ed98c22f8c5c40051001460008040080951cff400000006fc90644001e000004b00000000010f280000000ffd5
838,1771983907000,211,26305,2026/02/24 20:45:08,2026/02/24 20:45:07,3.4426674842834477,-76.46119689941406,,Motion,02-M,35.43,,"Carrera 8, Candelaria, Valle del Cauca, 760021, Colombia",,14,4.1,,,,0,0,0,0,17.5,17.5,0,0,95,272702004900d308694870627247104e0026022501450777be744422ec98c2aa545c40057001420008040090951cff400000006df70594001e000004b00000000010f280000000ffd5
839,1771983877000,210,26305,2026/02/24 20:44:38,2026/02/24 20:44:37,3.4391469955444336,-76.4590072631836,,Motion,02-M,34.18,,"Carrera 8, Candelaria, Valle del Cauca, 760021, Colombia",,14,3.8,,,,0,0,0,0,17.2,17.2,0,0,95,272702004900d208694870627247104e00260225014437e72b754403eb98c2fc1a5c40055001580008040090951cff400000006c2604f4001e000004b00000000010f280000000ffd5
840,1771983847000,209,26305,2026/02/24 20:44:08,2026/02/24 20:44:07,3.4349524974823,-76.45894622802734,,Motion,02-M,32.32,,"3202A, Candelaria, Valle del Cauca, 760021, Colombia",,14,3.5,,,,0,0,0,0,16.89,16.89,0,0,95,272702004900d108694870627247104e0026022501440746267644fbea98c243d65b40052000020008040180951cff400000006a4f0564001e000004b00000000010f280000000ffd5
841,1771983817000,208,26305,2026/02/24 20:43:38,2026/02/24 20:43:37,3.432384967803955,-76.45889282226562,,Motion,02-M,24.86,,"3202A, Candelaria, Valle del Cauca, 760021, Colombia",,14,3.3,,,,0,0,0,0,16.7,16.7,0,0,95,272702004900d008694870627247104e0026022501433756567644f4ea98c232ac5b400400000c0008040180951cff40000000692f0444001e000004b00000000010f280000000ffd5
842,1771983787000,207,26305,2026/02/24 20:43:08,2026/02/24 20:43:07,3.428154706954956,-76.45861053466797,,Motion,02-M,37.29,,"3202A, Candelaria, Valle del Cauca, 760021, Colombia",,14,3.0,,,,0,0,0,0,16.39,16.39,0,0,95,272702004900cf08694870627247104e002602250143072f257644cfea98c2e3665b40060001520008030100951cff40000000674304f4001e000004b00000000010f280000000ffd5
843,1771983757000,206,26305,2026/02/24 20:42:38,2026/02/24 20:42:37,3.423649311065674,-76.4584732055664,,Motion,02-M,38.53,,"3202A, Candelaria, Valle del Cauca, 760021, Colombia",,14,2.7,,,,0,0,0,0,16.1,16.1,0,0,95,272702004900ce08694870627247104e00260225014237d3657544bdea98c2121d5b40062000080008030100951cff40000000654104f4001e000004b00000000010f280000000ffd5
844,1771983727000,205,26305,2026/02/24 20:42:08,2026/02/24 20:42:07,3.419325590133667,-76.4590835571289,,Motion,02-M,36.05,,"3202A, Candelaria, Valle del Cauca, 760021, Colombia",,14,2.4,,,,0,0,0,0,15.8,15.8,0,0,95,272702004900cd08694870627247104e00260225014207370975440deb98c23bd65a40058000070008040090951cff40000000635b0564001e000004b00000000010f280000000ffd5
845,1771983697000,204,26305,2026/02/24 20:41:39,2026/02/24 20:41:37,3.415593147277832,-76.45698547363281,,Motion,02-M,36.67,,"3202A, Candelaria, Valle del Cauca, 760021, Colombia",,14,2.1,,,,0,0,0,0,15.5,15.5,0,0,95,272702004900cc0869487062724710ce0026022501413762d87344fae998c214995a40059001280008040090951cff4000000061650004001e000004b00000000010f280000000ff80
846,1771983667000,203,26305,2026/02/24 20:41:08,2026/02/24 20:41:07,3.413426160812378,-76.4531478881836,,Motion,02-M,36.05,,"3202A, Candelaria, Valle del Cauca, 760021, Colombia",,14,1.8,,,,0,0,0,0,15.2,15.2,0,0,95,272702004900cb08694870627247104e002602250141074646734403e898c293755a400580012e0008040090951cff400000005f7a0564001e000004b00000000010f280000000ffd5
847,1771983637000,202,26305,2026/02/24 20:40:38,2026/02/24 20:40:37,3.411834716796875,-76.45109558105469,,Motion,02-M,8.08,,"3202A, Candelaria, Valle del Cauca, 760021, Colombia",,14,1.6,,,,0,0,0,0,15.0,15.0,0,0,95,272702004900ca08694870627247104e002602250140370c0a7544f6e698c2805b5a40013000400008040090951cff400000005e4903a4001e000004b00000000010f280000000ffd5
848,1771983607000,201,26305,2026/02/24 20:40:08,2026/02/24 20:40:07,3.409433603286743,-76.45185852050781,,Motion,02-M,12.43,,"Candelaria, Valle del Cauca, 760021, Colombia",,14,1.4,,,,0,0,0,0,14.8,14.8,0,0,95,272702004900c908694870627247104e002602250140071b8f73445ae798c229345a400200013f8008040090951cff400000005d2d0644001e000004b00000000010f280000000ffd5
849,1771983577000,200,26305,2026/02/24 20:39:38,2026/02/24 20:39:37,3.40772008895874,-76.45110321044922,,Motion,02-M,24.86,,"Candelaria, Valle del Cauca, 760021, Colombia",,14,1.2,,,,0,0,0,0,14.7,14.7,0,0,95,272702004900c80869487062724710ce00260225013937ecf17444f7e698c216185a400400000a8008040090951cff400000005c3004f4001e000004b00000000010f280000000ffd5
850,1771983547000,199,26305,2026/02/24 20:39:38,2026/02/24 20:39:07,3.405678987503052,-76.45149230957031,,Motion,02-M,26.1,,"Candelaria, Valle del Cauca, 760021, Colombia",,14,1.1,,,,0,0,0,0,14.5,14.5,0,0,96,272702004900c70869487062724710ce002602250139075a7c75442ae798c2a5f65940042000088008050110961cff400000005b480594001e000004b00000000010f280000000ffd5
851,1771983517000,198,26305,2026/02/24 20:38:38,2026/02/24 20:38:37,3.403608798980713,-76.4511489868164,,Motion,02-M,31.08,,"Candelaria, Valle del Cauca, 760021, Colombia",,14,0.9,,,,0,0,0,0,14.3,14.3,0,0,95,272702004900c608694870627247104e00260225013837b65b7344fde698c2bad459400500010b8008050110951bff400000005a0b0564001e000004b00000000010f280000000ffd5
852,1771983488000,197,26305,2026/02/24 20:38:09,2026/02/24 20:38:08,3.4041061401367188,-76.44780731201172,,Motion,02-M,23.62,,"Candelaria, Valle del Cauca, 760021, Colombia",,14,0.7,,,,0,0,0,0,14.1,14.1,0,0,95,272702004900c508694870627247104e00260225013808a633744447e598c2e0dc5940038000f28008030060951bff40000000588d0564001e000004b00000000010f280000000ffd5
853,1771983458000,196,26305,2026/02/24 20:37:39,2026/02/24 20:37:38,3.40383243560791,-76.44479370117188,,Motion,02-M,19.89,,"Candelaria, Valle del Cauca, 760021, Colombia",,14,0.4,,,,0,0,0,0,13.9,13.9,0,0,95,272702004900c408694870627247104e002602250137380a877644bce398c264d859400320010f8008030060951bff40000000573304b4001e000004b00000000010f280000000ffd5
854,1771983428000,195,26305,2026/02/24 20:37:09,2026/02/24 20:37:08,3.403740644454956,-76.44314575195312,,Motion,02-M,19.89,,"Candelaria, Valle del Cauca, 760021, Colombia",,14,0.3,,,,0,0,0,0,13.8,13.8,0,0,95,272702004900c308694870627247104e002602250137086f227744e4e298c2e3d659400320010f0008040090951bff40000000567c0414001e000004b00000000010f280000000ffd5
855,1771983398000,194,26305,2026/02/24 20:36:57,2026/02/24 20:36:38,3.4036641120910645,-76.44075775146484,,Motion,02-M,23.62,,"Candelaria, Valle del Cauca, 760021, Colombia",,14,0.2,,,,0,0,0,0,13.6,13.6,0,0,95,272702004900c20869487062724710ce00260225013638964b7a44abe198c2a2d55940038001110008040090951bff4000000055720484001e000004b00000000010f280000000ffc1
856,1771983363000,193,26305,2026/02/24 20:36:04,2026/02/24 20:36:03,3.404380321502685,-76.4391860961914,,Motion,02-M,13.05,,"Candelaria, Valle del Cauca, 760021, Colombia",,14,0.0,,,,0,0,0,0,13.4,13.4,0,0,95,272702004900c108694870627247104e00260225013603e1e27e44dde098c25ee15940021000bb8018070070951bff40000000547503a4001e000004b00000000010f280000000ffd5
857,1771983338000,192,26305,2026/02/24 20:36:03,2026/02/24 20:35:38,3.404495477676392,-76.43914031982422,,Motion,02-M,0.0,,"Candelaria, Valle del Cauca, 760021, Colombia",,13,0.0,,,,0,0,0,0,13.4,13.4,0,0,95,272702004900c00869487062724710cd002602250135388fa27544d7e098c241e35940000000208018070070951bff40000000546803e4001e000004b00000000010f280000000ffd5
858,1771983308000,191,26305,2026/02/24 20:36:03,2026/02/24 20:35:08,3.404495477676392,-76.43914031982422,,Motion,02-M,0.0,,"Candelaria, Valle del Cauca, 760021, Colombia",,21,0.0,,,,0,0,0,0,13.4,13.4,0,0,96,272702004900bf0869487062724710d5002602250135088fa27544d7e098c241e35940000000208010038080961bff40000000546803a4001e000004b00000000010f280000000ffd5
859,1771983277000,190,26305,2026/02/24 20:36:03,2026/02/24 20:34:37,3.404495477676392,-76.43914031982422,,Motion,02-M,0.0,,"Candelaria, Valle del Cauca, 760021, Colombia",,18,0.0,,,,0,0,0,0,13.4,13.4,0,0,96,272702004900be0869487062724710d2002602250134378fa27544d7e098c241e35940000000208010038080961bff4000000054680304001e000004b00000000010f280000000ffd5
862,1771981775000,188,26305,2026/02/24 20:09:37,2026/02/24 20:09:35,3.404495477676392,-76.43914031982422,,Motion,02-M,0.0,,"Candelaria, Valle del Cauca, 760021, Colombia",,13,0.0,,,,0,0,0,0,13.4,13.4,0,0,96,272702004900bc08694870627247104d002602250109358fa27544d7e098c241e35940000000208010060070961bff4000000054680294001e000004b00000000010f280000000ffd5
863,1771981745000,187,26305,2026/02/24 20:09:07,2026/02/24 20:09:05,3.404495477676392,-76.43914031982422,,Motion,02-M,0.0,,"Candelaria, Valle del Cauca, 760021, Colombia",,21,0.0,,,,0,0,0,0,13.4,13.4,0,0,96,272702004900bb086948706272471055002602250109058fa27544d7e098c241e35940000000208010060070961bff4000000054680294001e000004b00000000010f280000000ffd5
864,1771981715000,186,26305,2026/02/24 20:08:37,2026/02/24 20:08:35,3.404495477676392,-76.43914031982422,,Motion,02-M,0.0,,"Candelaria, Valle del Cauca, 760021, Colombia",,21,0.0,,,,0,0,0,0,13.4,13.4,0,0,95,272702004900ba086948706272471055002602250108358fa27544d7e098c241e35940000000208010060070951bff4000000054680294001e000004b00000000010f280000000ffd5
866,1771981108000,185,26305,2026/02/24 19:58:31,2026/02/24 19:58:28,3.404495477676392,-76.43914031982422,,Motion,02-M,0.0,,"Candelaria, Valle del Cauca, 760021, Colombia",,21,0.0,,,,0,0,0,0,13.4,13.4,0,0,95,272702004900b9086948706272471055002602250058288fa27544d7e098c241e35940000000200010040080951aff4000000054680294001e000004b00000000010f280000000ffd5
867,1771981079000,184,26305,2026/02/24 19:58:01,2026/02/24 19:57:59,3.404495477676392,-76.43914031982422,,Motion,02-M,0.0,,"Candelaria, Valle del Cauca, 760021, Colombia",,22,0.0,,,,0,0,0,0,13.4,13.4,0,0,96,272702004900b8086948706272471056002602250057598fa27544d7e098c241e35940000000200010040080961aff40000000546801f4001e000004b00000000010f280000000ffd5
868,1771981050000,183,26305,2026/02/24 19:57:32,2026/02/24 19:57:30,3.404495477676392,-76.43914031982422,,Motion,02-M,0.0,,"Candelaria, Valle del Cauca, 760021, Colombia",,22,0.0,,,,0,0,0,0,13.4,13.4,0,0,96,272702004900b7086948706272471056002602250057308fa27544d7e098c241e35940000000200010040080961aff40000000546801f4001e000004b00000000010f280000000ffd5
992,1771973561000,59,26305,2026/02/24 17:52:41,2026/02/24 17:52:41,3.4653477668762207,-76.52606964111328,,Motion,02-M,0.0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,20,0.0,,,,0,0,0,0,0.6,0.6,0,0,96,2727020049003b08694870627247105400260224225241c5607b44590d99c242c85d40000000a10050010080961aff4000000003cc04f4001e000004b00000000010f280000000ffd5
993,1771973531000,58,26305,2026/02/24 17:52:11,2026/02/24 17:52:11,3.4653477668762207,-76.52606964111328,,Motion,02-M,0.0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,20,0.0,,,,0,0,0,0,0.6,0.6,0,0,97,2727020049003a08694870627247105400260224225211c5607b44590d99c242c85d40000000a10050000080971aff4000000003cc0524001e000004b00000000010f280000000ffd5
994,1771973501000,57,26305,2026/02/24 17:51:41,2026/02/24 17:51:41,3.4653477668762207,-76.52606964111328,,Motion,02-M,0.0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,18,0.0,,,,0,0,0,0,0.6,0.6,0,0,97,2727020049003908694870627247105200260224225141c5607b44590d99c242c85d40000000a10040000080971aff4000000003cc04f4001e000004b00000000010f280000000ffd5
996,1771973256000,56,26305,2026/02/24 17:47:36,2026/02/24 17:47:36,3.4653477668762207,-76.52606964111328,,Motion,02-M,0.0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,13,0.0,,,,0,0,0,0,0.6,0.6,0,0,97,2727020049003808694870627247104d00260224224736c5607b44590d99c242c85d40000000a10040010080971aff4000000003cc0594001e000004b00000000010f280000000ffd5
997,1771973226000,55,26305,2026/02/24 17:47:06,2026/02/24 17:47:06,3.4653477668762207,-76.52606964111328,,Motion,02-M,0.0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,20,0.0,,,,0,0,0,0,0.6,0.6,0,0,97,2727020049003708694870627247105400260224224706c5607b44590d99c242c85d40000000a10030010090971aff4000000003cc0644001e000004b00000000010f280000000ffd5
998,1771973196000,54,26305,2026/02/24 17:46:36,2026/02/24 17:46:36,3.4653477668762207,-76.52606964111328,,Motion,02-M,0.0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,16,0.0,,,,0,0,0,0,0.6,0.6,0,0,97,2727020049003608694870627247105000260224224636c5607b44590d99c242c85d40000000a10040010090971aff4000000003cc0644001e000004b00000000010f280000000ffd5
1001,1771972610000,53,26305,2026/02/24 17:36:53,2026/02/24 17:36:50,3.4653477668762207,-76.52606964111328,,Motion,02-M,0.0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,13,0.0,,,,0,0,0,0,0.6,0.6,0,0,97,2727020049003508694870627247104d00260224223650c5607b44590d99c242c85d40000000a10020010090971bff4000000003cc0644001e000004b00000000010f280000000ffd5
1002,1771972579000,52,26305,2026/02/24 17:36:22,2026/02/24 17:36:19,3.4653477668762207,-76.52606964111328,,Motion,02-M,0.0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,14,0.0,,,,0,0,0,0,0.6,0.6,0,0,97,2727020049003408694870627247104e00260224223619c5607b44590d99c242c85d40000000a10020010090971bff4000000003cc0644001e000004b00000000010f280000000ffd5
1003,1771972549000,51,26305,2026/02/24 17:35:52,2026/02/24 17:35:49,3.4653477668762207,-76.52606964111328,,Motion,02-M,0.0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,14,0.0,,,,0,0,0,0,0.6,0.6,0,0,97,2727020049003308694870627247104e00260224223549c5607b44590d99c242c85d40000000a10020010090971bff4000000003cc0604001e000004b00000000010f280000000ffd5
1004,1771972520000,50,26305,2026/02/24 17:35:22,2026/02/24 17:35:20,3.4653477668762207,-76.52606964111328,,Motion,02-M,0.0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,13,0.0,,,,0,0,0,0,0.6,0.6,0,0,97,2727020049003208694870627247104d00260224223520c5607b44590d99c242c85d40000000a10020010090971bff4000000003cc0644001e000004b00000000010f280000000ffd5
1005,1771972490000,49,26305,2026/02/24 17:34:52,2026/02/24 17:34:50,3.4653477668762207,-76.52606964111328,,Motion,02-M,0.0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,20,0.0,,,,0,0,0,0,0.6,0.6,0,0,97,2727020049003108694870627247105400260224223450c5607b44590d99c242c85d40000000a10020010090971bff4000000003cc0644001e000004b00000000010f280000000ffd5
1006,1771972460000,48,26305,2026/02/24 17:34:22,2026/02/24 17:34:20,3.4653477668762207,-76.52606964111328,,Motion,02-M,0.0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,19,0.0,,,,0,0,0,0,0.6,0.6,0,0,97,2727020049003008694870627247105300260224223420c5607b44590d99c242c85d40000000a10020010090971bff4000000003cc0644001e000004b00000000010f280000000ffd5
1008,1771972276000,47,26305,2026/02/24 17:31:18,2026/02/24 17:31:16,3.4653477668762207,-76.52606964111328,,Motion,02-M,0.0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,12,0.0,,,,0,0,0,0,0.6,0.6,0,0,97,2727020049002f08694870627247104c00260224223116c5607b44590d99c242c85d40000000a10020010090971bff4000000003cc0644001e000004b00000000010f280000000ffd5
1009,1771972245000,46,26305,2026/02/24 17:30:48,2026/02/24 17:30:45,3.4653477668762207,-76.52606964111328,,Motion,02-M,0.0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,11,0.0,,,,0,0,0,0,0.6,0.6,0,0,97,2727020049002e08694870627247104b00260224223045c5607b44590d99c242c85d40000000a10020010090971bff4000000003cc0604001e000004b00000000010f280000000ffd5
1010,1771972215000,45,26305,2026/02/24 17:30:18,2026/02/24 17:30:15,3.4653477668762207,-76.52606964111328,,Motion,02-M,0.0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,12,0.0,,,,0,0,0,0,0.6,0.6,0,0,97,2727020049002d08694870627247104c00260224223015c5607b44590d99c242c85d40000000a10020010090971bff4000000003cc0644001e000004b00000000010f280000000ffd5
1011,1771972186000,44,26305,2026/02/24 17:29:48,2026/02/24 17:29:46,3.4653477668762207,-76.52606964111328,,Motion,02-M,0.0,,"Calle 23C Norte, Perímetro Urbano Santiago de Cali, Valle del Cauca, 760046, Colombia",,18,0.0,,,,0,0,0,0,0.6,0.6,0,0,98,2727020049002c08694870627247105200260224222946c5607b44590d99c242c85d40000000a10030010090981bff4000000003cc0644001e000004b00000000010f280000000ffd5
