Dealer,Company1,VIP,FEIN,DNI,Peripherals,ServiceName,IsRenting,UnitID1,ShortName,UnitType,Carrier,MonthlyFee,BillingGroup,BillingPeriod,LastServicePaidUntil,ServicePaidUntil,SerialNumber,PhoneNumber,IMEI,BillTo,Suspended,EventName,AssignedToCompanyOn,LastEventDate,LastContactOn,LastEventAddress
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J2I,1J2I,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J2J,PioneerX100-1J2J,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J2J,9102374007,869487067496538,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J2K,1J2K,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J2L,PioneerX100-1J2L,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J2L,9102373933,869487067334796,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J2M,PioneerX100-1J2M,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J2M,9102373910,869487067392091,,Active,Parked,1/1/1900 12:00:00 AM,8/15/2026 1:12:15 PM,8/15/2026 1:12:27 PM,"14 Fengyeliu Rd, Bao An Qu, Shen Zhen Shi, Guang Dong Sheng, China, 518103"
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J2O,PioneerX100-1J2O,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J2O,9102373958,869487067418839,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J2P,PioneerX100-1J2P,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J2P,9102373365,869487064365314,,Active,Ignition OFF,1/1/1900 12:00:00 AM,8/18/2026 2:12:09 PM,8/18/2026 2:12:23 PM,"14 Fengyeliu Rd, Bao An Qu, Shen Zhen Shi, Guang Dong Sheng, China, 518103"
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J2Q,PioneerX100-1J2Q,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J2Q,9102373983,869487067508555,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J2R,1J2R,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J2T,PioneerX100-1J2T,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J2T,9102374032,869487067342062,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J2W,PioneerX100-1J2W,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J2W,9102374650,869487067454651,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J2X,1J2X,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J2Y,1J2Y,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J2Z,PioneerX100-1J2Z,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J2Z,9102374008,869487067454750,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J30,1J30,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J31,PioneerX100-1J31,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J31,9102373934,869487067374768,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J32,PioneerX100-1J32,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J32,9102373911,869487067334226,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J34,PioneerX100-1J34,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J34,9102373959,869487067373331,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J35,PioneerX100-1J35,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J35,9102373367,869487064366015,,Active,Ignition OFF,1/1/1900 12:00:00 AM,8/18/2026 1:56:29 PM,8/18/2026 1:56:32 PM,"Cl79 4n-65, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J36,PioneerX100-1J36,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J36,9102373984,869487067431733,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J37,1J37,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J38,PioneerX100-1J38,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J38,9103071664,869487064402257,,Active,Ignition OFF,1/1/1900 12:00:00 AM,8/14/2026 5:05:32 PM,8/14/2026 5:05:34 PM,"Cra. 5 Nte. #77 Norte-6 a, Cl. 77 Nte. #32, COMUNA 6, Cali, Valle del Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J39,PioneerX100-1J39,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J39,9102374033,869487067428499,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J3C,PioneerX100-1J3C,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J3C,9102374651,869487067445741,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J3D,1J3D,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J3E,1J3E,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J3F,PioneerX100-1J3F,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J3F,9102374009,869487067449453,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J3G,1J3G,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J3H,PioneerX100-1J3H,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J3H,9102373935,869487067375492,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J3I,PioneerX100-1J3I,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J3I,9102373912,869487064563348,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J3K,PioneerX100-1J3K,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J3K,9102373960,869487064563504,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J3L,PioneerX100-1J3L,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J3L,9102373370,869487064346728,,Active,Ignition OFF,1/1/1900 12:00:00 AM,8/18/2026 1:56:31 PM,8/18/2026 1:56:33 PM,"South America, Valle del Cauca"
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J3M,PioneerX100-1J3M,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J3M,9102373985,869487067454875,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J3N,1J3N,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J3P,PioneerX100-1J3P,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J3P,9102374034,869487067429596,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J3S,PioneerX100-1J3S,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J3S,9102374652,869487067434067,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J3T,1J3T,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J3U,1J3U,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J3V,PioneerX100-1J3V,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J3V,9102374010,869487067403773,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J3W,1J3W,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J3X,PioneerX100-1J3X,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J3X,9102373936,869487064563579,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J3Y,PioneerX100-1J3Y,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J3Y,9102373913,869487067376656,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J40,PioneerX100-1J40,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J40,9102373961,869487064563645,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J41,PioneerX100-1J41,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J41,9102373371,869487067454990,,Active,Parked,1/1/1900 12:00:00 AM,8/18/2026 5:57:01 PM,8/18/2026 5:57:06 PM,"Cl79 4n-65, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J42,PioneerX100-1J42,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J42,9102373986,869487067413673,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J43,1J43,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J45,PioneerX100-1J45,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J45,9102374558,869487067413905,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J48,PioneerX100-1J48,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J48,9102374653,869487064373359,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J49,1J49,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J4A,1J4A,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J4B,PioneerX100-1J4B,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J4B,9102374011,869487067371459,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J4C,1J4C,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J4D,PioneerX100-1J4D,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J4D,9102373937,869487064576068,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J4E,PioneerX100-1J4E,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J4E,9102373914,869487067419241,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J4G,PioneerX100-1J4G,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J4G,9102373962,869487067334242,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J4H,PioneerX100-1J4H,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J4H,9102373380,869487067456268,,Active,Ignition OFF,1/1/1900 12:00:00 AM,8/18/2026 1:56:34 PM,8/18/2026 2:04:37 PM,"Cl79 4n-66, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J4I,PioneerX100-1J4I,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J4I,9102373987,869487067413806,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J4J,1J4J,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J4L,PioneerX100-1J4L,Topfly PioneerX,Claro CO,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,PioneerX100-1J4L,9102374560,869487067413111,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J4O,1J4O,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J4P,1J4P,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
TSO Mobile - Colombia,TTSO MOBILE S.A.S. COLOMBIA., ,900361602,,"Panic Button, ",PLAN PROFESIONAL - VIDFLEET,Renting,1J4Q,1J4Q,Topfly PioneerX,,0.00,,Monthly,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,,,,,Active,,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,
